,[Measurement,Info,Unnamed: 2,average_1,average_2
1662,19:21:37,40.011057,116.477483,-84.29678714859442,-110.95679357429722
1663,19:21:37,40.011038,116.477474,-79.30843373493968,-115.25801686746979
1664,19:21:38,40.011009,116.47745900000001,-79.21606425702817,-114.18603212851399
1665,19:21:38,40.01099,116.47745,-76.89216867469875,-114.6125843373494
1667,19:21:39,40.010953,116.477429,-78.81666666666659,-110.22483333333325
1668,19:21:39,40.010934000000006,116.477419,-79.2279116465864,-108.33725582329319
1670,19:21:40,40.010899,116.477398,-74.58734939759037,-110.39957469879525
1671,19:21:40,40.010870000000004,116.47738000000001,-82.22730923694776,-111.36165461847392
1672,19:21:41,40.010833,116.47735800000001,-80.15883534136552,-113.02051767068271
1673,19:21:41,40.010788,116.47733000000001,-77.39638554216866,-107.51059277108429
1675,19:21:42,40.010749,116.47730700000001,-77.67791164658638,-106.37655582329312
1676,19:21:42,40.010712,116.47728500000001,-81.15200803212853,-108.29870401606424
1677,19:21:43,40.010675,116.477263,-77.15301204819278,-106.40830602409633
1679,19:21:43,40.010638,116.47724,-74.52570281124497,-110.55125140562257
1680,19:21:44,40.010602,116.477217,-81.07409638554218,-117.70374819277106
1682,19:21:44,40.010579,116.477202,-81.40040160642562,-118.68400080321287
1683,19:21:45,40.010557,116.47718799999998,-83.45823293172695,-115.80411646586339
1684,19:21:45,40.010521000000004,116.47716399999999,-84.14216867469885,-119.05128433734949
1685,19:21:46,40.010482,116.47713999999999,-86.32550200803205,-118.3418510040161
1687,19:21:46,40.010446,116.47711699999999,-83.99759036144579,-115.77059518072294
1688,19:21:47,40.010407,116.477094,-80.44337349397593,-115.6216867469879
1689,19:21:47,40.010365,116.47706799999999,-80.11084337349395,-112.27382168674694
1690,19:21:48,40.010329,116.477046,-81.7056224899598,-110.27821124497996
1692,19:21:49,40.010292,116.477025,-86.05421686746992,-112.50490843373501
1693,19:21:49,40.010267,116.477011,-77.6006024096386,-111.70440120481915
1695,19:21:49,40.010231,116.47698899999999,-76.50943775100401,-114.44361887550208
1696,19:21:50,40.010195,116.47696699999999,-77.68232931726915,-111.75996465863453
1697,19:21:51,40.01016,116.47694399999999,-82.07670682730937,-117.90715341365468
1698,19:21:51,40.010139,116.47693100000001,-82.03574297188753,-115.98007148594367
1700,19:21:51,40.010103,116.476909,-84.94096385542163,-115.05008192771072
1701,19:21:52,40.010065000000004,116.47688400000001,-79.67991967871487,-117.0259598393575
1703,19:21:53,40.009985,116.476831,-85.76666666666667,-115.82353333333329
1704,19:21:54,40.009958000000005,116.47681200000001,-83.61586345381514,-114.08803172690757
1705,19:21:54,40.00994,116.4768,-86.46967871485946,-117.50233935742976
1707,19:21:54,40.009923,116.476789,-86.01485943775094,-116.87222971887552
1708,19:21:55,40.009908,116.47677900000001,-87.54417670682734,-109.55968835341372
1709,19:21:55,40.009893,116.47676899999999,-87.17429718875513,-116.24854859437754
1710,19:21:55,40.009871000000004,116.47675500000001,-87.4783132530121,-111.19675662650607
1711,19:21:56,40.009855,116.476745,-83.94999999999993,-115.55409999999999
1712,19:21:56,40.009840000000004,116.476735,-84.41244979919679,-112.34082489959835
1713,19:21:56,40.009825,116.476726,-84.74518072289162,-117.93729036144569
1715,19:21:57,40.009809999999995,116.47671799999999,-85.885140562249,-117.15857028112455
1716,19:21:57,40.009796,116.47671100000001,-86.25301204819276,-117.25610602409635
1717,19:21:57,40.009782,116.476703,-85.22971887550199,-116.18365943775105
1719,19:21:57,40.009769,116.476698,-85.14598393574298,-119.85549196787152
1720,19:21:58,40.009758000000005,116.47669499999999,-86.97771084337346,-117.98435542168686
1721,19:21:58,40.009747,116.47669199999999,-84.42991967871487,-119.16525983935735
1722,19:21:58,40.009735,116.476688,-84.6066265060241,-119.82441325301207
1723,19:21:59,40.009724,116.476685,-85.7413654618474,-114.2246827309237
1724,19:21:59,40.009712,116.476681,-84.21546184738953,-116.54363092369479
1726,19:22:00,40.009694,116.476673,-83.71385542168684,-113.89402771084339
1727,19:22:00,40.009687,116.476669,-83.6642570281125,-116.1235285140563
1728,19:22:00,40.009679,116.47666399999999,-84.31405622489959,-120.66042811244986
1729,19:22:00,40.009671999999995,116.47666000000001,-86.56204819277106,-118.98592409638536
1730,19:22:01,40.009665000000005,116.47665500000001,-86.79397590361448,-119.49258795180717
1731,19:22:01,40.009657000000004,116.47665,-85.90983935742977,-117.97561967871479
1733,19:22:01,40.009652,116.476647,-87.18935742971877,-116.75257871485948
1734,19:22:02,40.009648999999996,116.476644,-86.18634538152612,-116.05017269076299
1735,19:22:02,40.009646000000004,116.47664099999999,-85.59698795180724,-117.84599397590361
1736,19:22:02,40.009642,116.47663899999999,-87.33694779116468,-120.15667389558234
1737,19:22:03,40.009639,116.47663600000001,-86.05763052208835,-119.68391526104425
1738,19:22:03,40.009636,116.476634,-84.30140562249,-120.32100281124497
1739,19:22:03,40.009633,116.47663100000001,-82.45923694779108,-117.85011847389563
1741,19:22:03,40.009632,116.47663,-80.97128514056222,-119.83374257028115
1742,19:22:04,40.009631,116.476629,-80.20562248995981,-118.76581124497999
1743,19:22:04,40.009631,116.476628,-80.5933734939758,-118.62758674698804
1745,19:22:04,40.00963,116.476626,-78.63212851405616,-118.72406425702806
1746,19:22:05,40.00963,116.476624,-78.85783132530123,-116.53411566265058
1747,19:22:05,40.00963,116.47662199999999,-79.17108433734948,-116.73294216867473
1748,19:22:05,40.00963,116.47662,-77.728313253012,-117.063656626506
1749,19:22:06,40.00963,116.47661799999999,-76.65542168674699,-113.88691084337354
1750,19:22:06,40.00963,116.47661599999999,-76.63072289156632,-114.59026144578317
1751,19:22:06,40.00963,116.47661399999998,-77.17289156626506,-114.47214578313263
1753,19:22:06,40.00963,116.476611,-77.02168674698795,-115.73084337349393
1754,19:22:07,40.00963,116.476607,-78.32771084337358,-112.46305542168678
1756,19:22:07,40.00963,116.476606,-78.93313253012053,-113.95946626506012
1757,19:22:08,40.00963,116.476605,-77.9572289156627,-113.14431445783134
1758,19:22:08,40.00963,116.476603,-78.42550200803215,-112.55945100401601
1759,19:22:08,40.00963,116.476602,-79.69196787148594,-114.36778393574295
1760,19:22:09,40.00963,116.476601,-78.66546184738951,-113.07793092369471
1762,19:22:10,40.009629,116.476596,-79.53835341365465,-113.9082767068273
1763,19:22:10,40.009629,116.47659499999999,-77.47088353413655,-113.8861417670683
1764,19:22:11,40.009629,116.47659399999999,-77.36064257028112,-113.88232128514055
1765,19:22:11,40.009629,116.476593,-77.9751004016065,-112.67235020080324
1767,19:22:12,40.009629,116.47658899999999,-81.39016064257022,-113.1301803212852
1769,19:22:12,40.009629,116.47658799999999,-81.05040160642572,-112.70710080321284
1770,19:22:13,40.009629,116.47658700000001,-81.58012048192765,-115.54536024096392
1771,19:22:13,40.009629,116.47658600000001,-82.39618473895581,-116.73059236947782
1772,19:22:13,40.009629,116.47658500000001,-81.12751004016067,-114.83725502008026
1773,19:22:14,40.009629,116.476583,-81.3530120481928,-114.65730602409633
1774,19:22:14,40.009629,116.47658200000001,-80.16867469879527,-115.50653734939762
1775,19:22:14,40.009629,116.47658100000001,-80.32791164658637,-112.38685582329326
1777,19:22:15,40.009629,116.476579,-79.89497991967878,-116.5657899598395
1778,19:22:15,40.009629,116.476578,-78.7686746987952,-117.11333734939751
1780,19:22:15,40.009628,116.476578,-78.10200803212855,-117.59700401606428
1781,19:22:16,40.009628,116.476577,-83.79297188755027,-118.12838594377517
1782,19:22:16,40.009628,116.476576,-92.4016064257028,-117.2910032128514
1783,19:22:16,40.009628,116.476575,-90.81425702811246,-116.49422851405627
1784,19:22:17,40.009627,116.476574,-90.4817269076306,-116.63076345381532
1785,19:22:17,40.009627,116.476573,-91.49538152610438,-117.50179076305211
1787,19:22:17,40.009625,116.47657199999999,-91.54377510040153,-117.33108755020088
1788,19:22:18,40.009623,116.47657,-91.05481927710844,-117.44150963855412
1790,19:22:19,40.009607,116.47656,-87.60100401606437,-119.41920200803203
1791,19:22:19,40.009601,116.476556,-87.32028112449798,-120.29444056224904
1792,19:22:20,40.009589,116.476548,-89.3072289156627,-119.62201445783134
1793,19:22:20,40.009584000000004,116.476545,-86.8120481927712,-119.78902409638567
1795,19:22:20,40.009576,116.47653899999999,-85.36244979919678,-119.5957248995984
1796,19:22:21,40.009565,116.476532,-86.16385542168673,-120.1837277108434
1797,19:22:21,40.009554,116.476525,-86.90983935742975,-120.1418196787149
1798,19:22:21,40.009543,116.476518,-82.7419678714859,-120.08468393574306
1799,19:22:22,40.009532,116.47651100000002,-86.79839357429732,-119.20139678714857
1800,19:22:22,40.009522,116.476504,-86.58152610441769,-118.08276305220882
1801,19:22:22,40.009510999999996,116.476496,-87.90140562248996,-119.11940281124501
1803,19:22:22,40.009499,116.47648999999998,-84.72590361445788,-118.85505180722883
1804,19:22:23,40.009485999999995,116.476483,-85.56224899598398,-120.16672449799196
1805,19:22:23,40.009474,116.476476,-86.64939759036136,-120.34949879518092
1807,19:22:23,40.009461,116.476469,-88.82429718875498,-120.30064859437742
1808,19:22:24,40.009446000000004,116.47646100000001,-90.27710843373494,-120.19695421686743
1809,19:22:24,40.009432000000004,116.476453,-88.81706827309242,-121.76583413654622
1810,19:22:24,40.009417,116.476445,-83.69759036144576,-121.25759518072294
1811,19:22:25,40.009403000000006,116.476437,-82.06224899598386,-120.97692449799192
1812,19:22:25,40.009388,116.47642900000001,-79.95301204819275,-120.56610602409637
1813,19:22:25,40.009374,116.476421,-82.25803212851409,-120.83711606425695
1815,19:22:25,40.009359,116.47641399999999,-85.18935742971887,-120.59837871485934
1816,19:22:26,40.009343,116.47640600000001,-83.22510040160641,-121.57245020080325
1817,19:22:26,40.009328000000004,116.476399,-84.14156626506028,-120.95408313253004
1819,19:22:26,40.009313,116.476394,-83.1692771084338,-117.72033855421682
1820,19:22:27,40.009299,116.47639199999999,-83.5953815261044,-120.03359076305225
1821,19:22:27,40.00927,116.47638700000002,-84.65281124497993,-119.64250562248998
1822,19:22:28,40.009254999999996,116.47638500000001,-86.07530120481938,-121.22855060240957
1823,19:22:28,40.009240999999996,116.476382,-87.56646586345374,-120.98793293172699
1824,19:22:28,40.009226,116.47638,-85.56044176706823,-120.55192088353412
1826,19:22:28,40.009209999999996,116.47637900000001,-89.00341365461846,-120.64600682730932
1827,19:22:29,40.009192,116.47637900000001,-88.1058232931727,-120.61221164658629
1828,19:22:29,40.009175,116.47637900000001,-89.36325301204808,-120.75952650602403
1829,19:22:29,40.009158,116.47637900000001,-91.29116465863451,-120.9079823293172
1830,19:22:30,40.00914,116.47637900000001,-90.61244979919671,-120.28422489959817
1831,19:22:30,40.009122999999995,116.47637900000001,-91.32208835341365,-120.5478441767068
1833,19:22:30,40.009106,116.47637900000001,-90.21124497991975,-121.16422248995974
1834,19:22:31,40.009088,116.47638,-90.07911646586359,-120.89835823293176
1835,19:22:31,40.009071,116.47638,-89.36887550200805,-120.78753775100394
1836,19:22:31,40.009054,116.476381,-88.62630522088354,-120.96545261044186
1838,19:22:31,40.009035,116.476381,-87.1407630522089,-120.67608152610438
1839,19:22:32,40.009017,116.476381,-87.10040160642568,-120.82220080321281
1840,19:22:32,40.008998,116.476382,-86.66164658634538,-120.70932329317255
1841,19:22:32,40.008979,116.476382,-87.15803212851402,-120.93371606425708
1842,19:22:33,40.008961,116.476382,-89.21385542168684,-119.75062771084339
1843,19:22:33,40.008942,116.476382,-89.71666666666664,-120.36963333333337
1845,19:22:33,40.008924,116.47638300000001,-89.42811244979916,-120.29385622489956
1846,19:22:34,40.008904,116.47638300000001,-88.92730923694772,-119.53885461847376
1847,19:22:34,40.008885,116.47638300000001,-89.93755020080322,-119.79607510040145
1848,19:22:34,40.008865,116.47638400000001,-89.40742971887552,-120.41821485943781
1849,19:22:34,40.008846000000005,116.47638400000001,-88.52128514056221,-121.47244257028107
1850,19:22:35,40.008826,116.47638400000001,-88.42208835341364,-121.07004417670682
1852,19:22:35,40.008787,116.47638500000001,-91.07991967871483,-121.50755983935744
1853,19:22:36,40.008767,116.476386,-92.78995983935751,-121.64717991967863
1854,19:22:36,40.008747,116.47638700000002,-88.92670682730915,-120.9476534136546
1856,19:22:36,40.008727,116.47638799999999,-88.88152610441765,-120.8127630522089
1857,19:22:37,40.008705,116.47638899999998,-89.46385542168674,-121.2061277108434
1858,19:22:37,40.008684,116.47639,-90.97128514056232,-121.59574257028115
1859,19:22:37,40.008646999999996,116.47639199999999,-90.80763052208837,-121.41721526104416
1860,19:22:38,40.008625,116.47639299999999,-91.01425702811251,-121.73402851405612
1861,19:22:38,40.008604,116.476394,-92.0620481927711,-121.34012409638555
1863,19:22:38,40.008582000000004,116.476395,-89.34196787148593,-121.60928393574294
1864,19:22:39,40.008559999999996,116.476396,-91.27891566265056,-120.99095783132536
1865,19:22:39,40.008539,116.47639699999999,-92.53614457831326,-120.95087228915658
1866,19:22:39,40.008517,116.476398,-94.51726907630533,-120.84263453815268
1867,19:22:40,40.008495,116.476399,-100.51586345381529,-120.44843172690769
1868,19:22:40,40.008472999999995,116.4764,-100.90943775100409,-121.02301887550198
1869,19:22:40,40.008452,116.47640200000001,-101.16947791164658,-121.58533895582332
1871,19:22:40,40.00843,116.476403,-101.93554216867466,-121.55327108433728
1872,19:22:41,40.008409,116.476404,-100.1805220883534,-121.58696104417668
1873,19:22:41,40.008387,116.47640600000001,-101.66485943775086,-121.60012971887551
1874,19:22:41,40.008365999999995,116.47640700000001,-97.53353413654621,-121.59726706827313
1875,19:22:42,40.008345,116.476409,-95.5168674698795,-121.42563373493982
1876,19:22:42,40.008323,116.47641000000002,-102.16465863453813,-122.06592931726912
1878,19:22:42,40.008302,116.47641200000001,-101.87389558232934,-121.9699477911646
1879,19:22:43,40.00828,116.476413,-97.37991967871491,-121.33395983935743
1880,19:22:43,40.008259,116.47641399999999,-96.72951807228914,-121.91965903614471
1881,19:22:43,40.008238,116.47641499999999,-96.17309236947781,-121.91814618473889
1882,19:22:43,40.008217,116.47641599999999,-96.2182730923696,-119.90783654618471
1883,19:22:44,40.008195,116.476417,-97.59538152610438,-121.77419076305218
1884,19:22:44,40.008174,116.476418,-95.64839357429713,-121.34909678714858
1886,19:22:44,40.008153,116.476418,-96.5234939759036,-121.59704698795186
1887,19:22:45,40.008133,116.47641899999999,-95.21244979919676,-120.59702489959838
1888,19:22:45,40.008113,116.47641999999999,-94.37168674698798,-120.55014337349404
1889,19:22:45,40.008092,116.476421,-95.51606425702806,-122.1270321285139
1890,19:22:46,40.008072,116.476421,-93.88634538152616,-121.66277269076308
1891,19:22:46,40.008051,116.476422,-93.74638554216865,-121.47849277108435
1892,19:22:46,40.008031,116.476423,-94.4923694779116,-120.22198473895578
1894,19:22:46,40.00801,116.476424,-92.89879518072289,-121.13439759036137
1895,19:22:47,40.007988,116.476425,-93.04839357429726,-121.82469678714871
1896,19:22:47,40.007967,116.476426,-95.98614457831314,-121.83417228915667
1897,19:22:47,40.007945,116.476428,-92.7339357429719,-121.74786787148602
1898,19:22:48,40.007923999999996,116.47642900000001,-93.1020080321285,-120.8664040160644
1899,19:22:48,40.007902,116.47643000000001,-87.69959839357432,-121.26879919678721
1901,19:22:48,40.00788,116.476432,-94.92610441767069,-121.24225220883524
1902,19:22:49,40.007857,116.47643300000001,-94.11465863453816,-120.99842931726904
1903,19:22:49,40.00781,116.476437,-95.71927710843386,-121.75603855421687
1904,19:22:49,40.007787,116.47643799999999,-97.48393574297192,-121.6367678714861
1905,19:22:50,40.007764,116.47644,-99.00421686746985,-120.5640084337351
1906,19:22:50,40.007740000000005,116.47644199999999,-98.31787148594381,-118.76263574297195
1908,19:22:50,40.007717,116.47644299999999,-99.4198795180723,-121.45803975903607
1909,19:22:51,40.007694,116.47644299999999,-98.2672690763052,-120.98193453815266
1910,19:22:51,40.007672,116.476444,-95.40742971887552,-121.52081485943779
1911,19:22:51,40.007647999999996,116.476444,-94.77530120481926,-121.06615060240969
1912,19:22:52,40.007603,116.476445,-92.02248995983938,-121.35804497991971
1913,19:22:52,40.00758,116.476445,-92.39819277108437,-120.90039638554225
1915,19:22:52,40.007557,116.476446,-87.4084337349398,-120.26761686746993
1916,19:22:53,40.007534,116.476447,-88.55120481927705,-120.0295024096386
1917,19:22:53,40.007509999999996,116.476448,-91.32730923694785,-121.64805461847382
1918,19:22:53,40.007487,116.47645,-91.00140562249004,-121.79060281124498
1920,19:22:55,40.007366999999995,116.476456,-91.68734939759038,-121.2571746987952
1921,19:22:55,40.007344,116.47645700000001,-95.98775100401605,-119.62817550200815
1922,19:22:55,40.00732,116.47645800000001,-96.49176706827306,-120.30178353413646
1923,19:22:56,40.007296000000004,116.476459,-94.89819277108435,-120.83239638554205
1924,19:22:56,40.007273,116.47646,-90.81204819277114,-121.18002409638558
1926,19:22:56,40.007249,116.47646200000001,-94.39096385542175,-121.09038192771087
1927,19:22:57,40.007226,116.476463,-94.04899598393574,-121.33909799196783
1928,19:22:57,40.007202,116.47646399999999,-95.3475903614458,-121.63569518072289
1929,19:22:57,40.007178,116.47646499999999,-95.64236947791161,-121.72288473895588
1930,19:22:58,40.007131,116.476467,-97.75120481927708,-122.15890240963861
1931,19:22:58,40.007107,116.476469,-97.85240963855424,-121.56610481927709
1933,19:22:58,40.007084000000006,116.47646999999999,-97.1849397590361,-122.1551698795179
1934,19:22:59,40.007061,116.47647099999999,-96.61345381526104,-122.00682690763068
1935,19:22:59,40.007038,116.476472,-97.25742971887557,-122.22431485943768
1936,19:22:59,40.007014,116.476473,-97.45823293172681,-122.01011646586348
1937,19:23:00,40.006991,116.476473,-96.98815261044174,-122.48917630522084
1938,19:23:00,40.006968,116.476474,-97.37650602409641,-121.72955301204826
1940,19:23:00,40.006944,116.476476,-97.19618473895572,-121.98379236947788
1941,19:23:01,40.00692,116.476477,-98.40682730923683,-121.64281365461848
1942,19:23:01,40.006895,116.476478,-99.34759036144577,-120.67329518072292
1944,19:23:01,40.006871000000004,116.476479,-99.46706827309235,-121.81093413654618
1945,19:23:01,40.006849,116.47648000000001,-99.02751004016066,-122.01185502008038
1946,19:23:02,40.006827,116.476481,-100.14759036144586,-122.33489518072281
1947,19:23:02,40.006806,116.476482,-98.46485943775102,-122.23972971887552
1949,19:23:02,40.006783,116.47648400000001,-99.94277108433728,-122.32068554216886
1950,19:23:03,40.006759,116.47648600000001,-100.72851405622501,-121.74305702811237
1951,19:23:03,40.006735,116.47648799999999,-95.34397590361444,-121.57388795180712
1952,19:23:03,40.006712,116.47648999999998,-95.81546184738968,-121.70983092369478
1953,19:23:04,40.006688,116.476492,-97.16907630522088,-121.12833815261044
1954,19:23:04,40.006664,116.47649399999999,-94.68995983935748,-121.67117991967866
1956,19:23:04,40.006640999999995,116.476496,-100.16485943775102,-121.75552971887545
1957,19:23:04,40.006617,116.476499,-100.42269076305217,-121.21784538152606
1958,19:23:05,40.006594,116.47650300000001,-93.29357429718871,-121.56078714859437
1959,19:23:05,40.00657,116.476506,-97.92630522088362,-121.25965261044178
1960,19:23:05,40.006546,116.47650900000001,-100.47409638554225,-119.99314819277114
1961,19:23:06,40.006523,116.47651200000001,-100.57550200803199,-119.61955100401605
1962,19:23:06,40.006499,116.47651499999999,-99.11425702811245,-120.98322851405628
1963,19:23:06,40.006476,116.476518,-99.31586345381533,-121.1504317269076
1964,19:23:07,40.006452,116.476522,-95.47489959839343,-120.19534979919683
1965,19:23:07,40.006429,116.476525,-98.84196787148592,-120.95008393574297
1967,19:23:07,40.006406,116.476528,-101.56526104417664,-120.4691305220885
1968,19:23:07,40.006384000000004,116.47653000000001,-99.90120481927708,-121.08060240963844
1969,19:23:08,40.006363,116.476533,-100.07590361445772,-120.82495180722894
1970,19:23:08,40.006341,116.47653600000001,-99.89477911646588,-120.63578955823287
1971,19:23:08,40.00632,116.47653799999999,-99.1399598393574,-121.12107991967872
1972,19:23:09,40.006298,116.476541,-98.71787148594368,-121.10763574297191
1973,19:23:09,40.006277000000004,116.47654399999999,-101.45220883534131,-120.52230441767078
1975,19:23:09,40.006254,116.476546,-101.27730923694773,-120.67395461847384
1976,19:23:10,40.00623,116.476548,-101.81706827309226,-118.64903413654616
1977,19:23:10,40.006206,116.47655,-100.81646586345384,-120.67223293172687
1978,19:23:10,40.006182,116.476552,-97.83614457831341,-120.55107228915665
1979,19:23:10,40.006158,116.47655400000001,-98.30763052208829,-121.28441526104422
1980,19:23:11,40.006134,116.476555,-98.15923694779117,-120.89171847389561
1983,19:23:12,40.006009000000006,116.476565,-99.0036144578313,-121.3918072289157
1984,19:23:13,40.005935,116.47656699999999,-101.08353413654625,-121.54436706827308
1985,19:23:14,40.005911,116.476568,-102.33855421686746,-121.64327710843374
1986,19:23:14,40.005887,116.476568,-101.26726907630521,-120.80233453815256
1987,19:23:14,40.005863,116.476569,-102.922891566265,-120.95444578313254
1989,19:23:14,40.005839,116.47657,-99.97630522088355,-121.58075261044164
1990,19:23:15,40.005815000000005,116.47657099999999,-104.17028112449806,-121.36354056224897
1991,19:23:15,40.005767,116.476574,-101.87248995983944,-121.28774497991972
1992,19:23:16,40.005743,116.476575,-101.54698795180727,-119.63809397590362
1993,19:23:16,40.005719,116.476576,-102.34658634538147,-121.55589317269083
1995,19:23:16,40.005695,116.476577,-101.74678714859444,-121.36709357429709
1996,19:23:17,40.005672,116.476577,-101.50983935742977,-121.37601967871477
1997,19:23:17,40.005648,116.476577,-102.56767068273095,-120.83373534136538
1998,19:23:17,40.005625,116.476577,-101.01927710843371,-120.81003855421692
1999,19:23:17,40.005601,116.476577,-98.57449799196793,-120.72794899598375
2000,19:23:18,40.005567,116.476577,-98.49417670682732,-120.83398835341356
2002,19:23:20,40.005435999999996,116.47658200000001,-100.52088353413657,-120.80264176706837
2003,19:23:20,40.005412,116.476583,-99.90642570281125,-119.54661285140563
2005,19:23:20,40.005389,116.476584,-99.02309236947781,-121.00284618473891
2006,19:23:21,40.005367,116.47658500000001,-98.64899598393573,-121.0270979919679
2007,19:23:21,40.005345,116.47658600000001,-100.22329317269069,-121.06704658634527
2008,19:23:21,40.005323,116.47658700000001,-98.59096385542173,-119.50378192771088
2010,19:23:21,40.005302,116.47658899999999,-96.4813253012048,-118.86916265060246
2011,19:23:22,40.005281,116.47659099999998,-99.6469879518072,-120.19889397590356
2012,19:23:22,40.00526,116.476593,-96.99658634538147,-120.71859317269066
2014,19:23:22,40.005238,116.47659499999999,-95.82489959839356,-120.62744979919678
2015,19:23:23,40.005216,116.476597,-97.95923694779115,-120.68611847389559
2016,19:23:23,40.005194,116.476598,-99.40742971887546,-120.9726148594379
2017,19:23:23,40.005171999999995,116.476599,-98.86024096385532,-121.41452048192758
2018,19:23:24,40.005151,116.476601,-99.49899598393579,-120.95919799196798
2019,19:23:24,40.005129,116.476602,-101.06325301204824,-121.07332650602415
2020,19:23:24,40.005107,116.476603,-100.51566265060232,-121.35683132530114
2022,19:23:24,40.005084000000004,116.476605,-99.81767068273098,-120.99483534136535
2023,19:23:25,40.005061,116.476607,-103.60582329317279,-121.21961164658626
2024,19:23:25,40.005038,116.47660900000001,-104.02329317269081,-121.30264658634553
2025,19:23:25,40.005015,116.476611,-99.86405622489973,-121.26992811244976
2026,19:23:26,40.004992,116.47661200000002,-99.6572289156627,-121.16331445783132
2027,19:23:26,40.004969,116.47661399999998,-100.74558232931722,-121.26609116465863
2029,19:23:26,40.004946000000004,116.47661599999999,-100.40381526104414,-120.79600763052207
2030,19:23:27,40.004924,116.476615,-98.23654618473904,-121.38967309236953
2031,19:23:27,40.004902,116.47661399999998,-92.68614457831323,-121.37957228915648
2032,19:23:27,40.00488,116.47661399999998,-94.50120481927716,-121.10900240963862
2033,19:23:27,40.004858,116.47661299999999,-94.26646586345386,-119.86493293172691
2034,19:23:28,40.004836,116.47661200000002,-88.01465863453815,-117.88942931726916
2035,19:23:28,40.004814,116.476611,-87.60401606425712,-118.45460803212845
2037,19:23:28,40.004795,116.476611,-86.93514056224889,-116.96487028112433
2038,19:23:29,40.004778,116.47661000000001,-79.52409638554218,-118.80224819277106
2039,19:23:29,40.004761,116.47661000000001,-80.13333333333333,-118.31166666666658
2040,19:23:29,40.004743,116.47660900000001,-78.43714859437753,-116.16987429718871
2041,19:23:30,40.004726,116.47660900000001,-77.0650602409638,-116.2873301204819
2042,19:23:30,40.004709000000005,116.47660900000001,-76.09959839357428,-116.26899919678714
2043,19:23:30,40.004692,116.47660800000001,-76.95783132530116,-115.51431566265067
2045,19:23:30,40.004677,116.47660800000001,-75.74819277108438,-117.01389638554218
2046,19:23:32,40.004609,116.47660800000001,-92.15200803212846,-115.63930401606417
2048,19:23:32,40.004595,116.47660800000001,-76.19397590361447,-117.86918795180738
2049,19:23:32,40.004585999999996,116.476607,-77.22911646586346,-118.0698582329317
2051,19:23:34,40.004554999999996,116.47660400000001,-77.91305220883542,-119.45742610441765
2052,19:23:34,40.004549,116.476603,-93.06867469879519,-119.51073734939752
2054,19:23:34,40.004544,116.476602,-95.39718875502003,-119.19279437751004
2055,19:23:35,40.004540000000006,116.476602,-91.34839357429719,-119.03829678714867
2056,19:23:35,40.004536,116.476602,-89.69036144578317,-119.0549807228915
2057,19:23:35,40.004532,116.476601,-92.15020080321284,-118.22610040160637
2059,19:23:35,40.004529999999995,116.4766,-88.84959839357424,-116.89249919678714
2060,19:23:36,40.004528,116.476599,-83.1734939759036,-118.45094698795178
2061,19:23:36,40.004527,116.476598,-84.82570281124495,-118.3202514056225
2062,19:23:36,40.004525,116.476597,-86.18995983935747,-117.97017991967871
2063,19:23:37,40.004523999999996,116.476596,-82.5451807228916,-117.44189036144579
2064,19:23:37,40.004521999999994,116.47659499999999,-80.4090361445783,-116.8052180722892
2066,19:23:37,40.004521000000004,116.47659399999999,-79.56485943775101,-117.59832971887553
2067,19:23:38,40.004521000000004,116.47659399999999,-79.14959839357431,-117.63129919678723
2069,19:23:39,40.00452,116.476593,-77.15361445783134,-118.40950722891569
2070,19:23:39,40.00452,116.47659399999999,-91.77188755020082,-119.86074377510042
2071,19:23:40,40.004519,116.47659399999999,-97.03835341365466,-119.24607670682738
2072,19:23:40,40.004519,116.47659499999999,-97.79257028112454,-119.48178514056227
2074,19:23:40,40.004519,116.47659499999999,-96.0236947791165,-119.26024738955833
2075,19:23:41,40.004519,116.47659499999999,-94.4881526104418,-118.8397763052209
2076,19:23:41,40.004519,116.47659499999999,-95.23714859437739,-118.31627429718867
2077,19:23:41,40.004518,116.47659499999999,-94.01807228915669,-118.50883614457818
2078,19:23:42,40.004518,116.476596,-92.86566265060235,-118.1025313253012
2079,19:23:42,40.004518,116.476596,-92.1682730923694,-117.75273654618469
2080,19:23:42,40.004518,116.476596,-94.5773092369477,-117.80755461847387
2082,19:23:42,40.004517,116.476596,-93.89678714859434,-116.5241935742972
2083,19:23:43,40.004517,116.476596,-91.22951807228917,-118.58125903614463
2084,19:23:43,40.004515999999995,116.47659499999999,-91.53273092369479,-118.44906546184737
2086,19:23:43,40.004515999999995,116.47659499999999,-91.17148594377517,-118.5135429718876
2087,19:23:44,40.004515000000005,116.47659499999999,-89.22871485943774,-118.18125742971878
2088,19:23:44,40.004513,116.47659499999999,-90.74879518072294,-117.92369759036146
2089,19:23:44,40.004512,116.47659499999999,-89.65100401606425,-118.46830200803203
2091,19:23:46,40.004504,116.47659399999999,-89.32991967871487,-117.75005983935745
2092,19:23:46,40.0045,116.476593,-90.1036144578314,-115.7990072289157
2093,19:23:46,40.004496,116.476593,-89.95823293172697,-115.82891646586344
2094,19:23:47,40.004492,116.476593,-90.14136546184729,-118.45788273092364
2095,19:23:47,40.004489,116.476592,-90.14277108433754,-119.13788554216873
2097,19:23:47,40.004484999999995,116.476592,-88.71244979919678,-119.36262489959853
2098,19:23:47,40.004477,116.47658999999999,-89.2526104417671,-116.88370522088363
